,Hold .,Hold t,Hold i,Hold e,Hold Shift,Hold 5,Hold Shift,Hold Caps,Hold r,Hold o,Hold a,Hold n,Hold l,Hold Enter,DD ..t,DD t.i,DD i.e,DD e.Shift,DD Shift.5,DD 5.Shift,DD Shift.Caps,DD Caps.r,DD r.o,DD o.a,DD a.n,DD n.l,DD l.Enter,UD ..t,UD t.i,UD i.e,UD e.Shift,UD Shift.5,UD 5.Shift,UD Shift.Caps,UD Caps.r,UD r.o,UD o.a,UD a.n,UD n.l,UD l.Enter,Pressure .,Pressure t,Pressure i,Pressure e,Pressure Shift,Pressure 5,Pressure Shift,Pressure Caps,Pressure r,Pressure o,Pressure a,Pressure n,Pressure l,Pressure Enter,Size .,Size t,Size i,Size e,Size Shift,Size 5,Size Shift,Size Caps,Size r,Size o,Size a,Size n,Size l,Size Enter,AvH,AvP,AvA
1953,90.0,116.0,91.0,93.0,86.0,75.0,124.0,80.0,99.0,86.0,106.0,86.0,80.0,61.0,454.0,148.0,135.0,403.0,392.0,84.0,374.0,305.0,397.0,175.0,150.0,287.0,389.0,364.0,32.0,44.0,310.0,306.0,9.0,250.0,225.0,298.0,89.0,44.0,201.0,309.0,0.168000012636184,0.518400013446807,0.59520000219345,0.696000039577484,0.700800061225891,0.124800004065036,0.139200001955032,0.696000039577484,0.144000008702278,0.388800024986267,0.537600040435791,0.816000044345855,0.451200008392334,0.153600007295608,0.290322571992874,0.25806450843811,0.483870953321456,0.51612901687622,0.51612901687622,0.38709676265716497,0.354838699102401,0.322580635547637,0.322580635547637,0.322580635547637,0.548387050628662,0.51612901687622,0.322580635547637,0.25806450843811,90.92857142857143,0.43782859348825004,0.38709676052842756
1374,83.0,74.0,66.0,101.0,110.0,79.0,113.0,104.0,74.0,86.0,126.0,77.0,67.0,90.0,312.0,288.0,207.0,538.0,505.0,291.0,1066.0,281.0,774.0,266.0,233.0,224.0,779.0,229.0,214.0,141.0,437.0,395.0,212.0,953.0,177.0,700.0,180.0,107.0,147.0,712.0,0.139200001955032,0.148800000548362,0.177600011229515,0.336000025272369,0.182400003075599,0.412800014019012,0.216000005602836,0.379200011491775,0.124800004065036,0.446400016546249,0.331200003623962,0.124800004065036,0.451200008392334,0.46560001373291,0.25806450843811,0.290322571992874,0.38709676265716497,0.354838699102401,0.38709676265716497,0.290322571992874,0.38709676265716497,0.322580635547637,0.25806450843811,0.354838699102401,0.290322571992874,0.322580635547637,0.38709676265716497,0.38709676265716497,89.28571428571429,0.2811428659728591,0.3341013725314816
1027,89.0,96.0,114.0,83.0,110.0,78.0,118.0,115.0,112.0,82.0,119.0,122.0,102.0,83.0,425.0,309.0,181.0,2615.0,512.0,1185.0,634.0,471.0,678.0,602.0,637.0,428.0,4656.0,336.0,213.0,67.0,2532.0,402.0,1107.0,516.0,356.0,566.0,520.0,518.0,306.0,4554.0,0.177600011229515,0.412800014019012,0.302400022745132,0.216000005602836,0.619200050830841,0.561600029468536,0.302400022745132,0.129600003361701,0.585600018501281,0.801600039005279,0.19200000166893,0.619200050830841,0.134400010108947,0.249600008130073,0.354838699102401,0.290322571992874,0.483870953321456,0.38709676265716497,0.38709676265716497,0.290322571992874,0.483870953321456,0.290322571992874,0.290322571992874,0.51612901687622,0.322580635547637,0.290322571992874,0.25806450843811,0.354838699102401,101.64285714285714,0.37885716344628967,0.3571428464991701
32,153.0,100.0,157.0,101.0,91.0,106.0,104.0,95.0,100.0,147.0,99.0,110.0,132.0,152.0,412.0,358.0,370.0,459.0,1673.0,294.0,442.0,543.0,424.0,326.0,473.0,265.0,1508.0,259.0,258.0,213.0,358.0,1582.0,188.0,338.0,448.0,324.0,179.0,374.0,155.0,1376.0,0.37440001964569,0.864000022411346,0.302400022745132,0.696000039577484,0.187200009822845,0.105600006878376,0.820800065994262,0.379200011491775,0.120000004768371,0.686400055885314,0.148800000548362,0.096000000834465,0.124800004065036,0.624000012874603,0.25806450843811,0.38709676265716497,0.483870953321456,0.419354826211929,0.322580635547637,0.25806450843811,0.645161271095275,0.193548381328582,0.25806450843811,0.483870953321456,0.290322571992874,0.193548381328582,0.290322571992874,0.322580635547637,117.64285714285714,0.39497144839593296,0.343317962118557
2721,88.0,100.0,96.0,82.0,89.0,73.0,89.0,69.0,82.0,92.0,108.0,107.0,81.0,80.0,450.0,287.0,331.0,362.0,686.0,349.0,409.0,603.0,421.0,395.0,531.0,277.0,450.0,362.0,187.0,235.0,280.0,597.0,276.0,320.0,534.0,339.0,303.0,423.0,170.0,369.0,0.0672000050544738,0.096000000834465,0.19200000166893,0.0672000050544738,0.230400010943412,0.0912000015377998,0.0912000015377998,0.0912000015377998,0.0816000029444694,0.10080000758171,0.230400010943412,0.307200014591217,0.297600001096725,0.350400030612945,0.193548381328582,0.193548381328582,0.129032254219055,0.225806444883346,0.225806444883346,0.193548381328582,0.225806444883346,0.25806450843811,0.161290317773818,0.322580635547637,0.225806444883346,0.290322571992874,0.25806450843811,0.290322571992874,88.28571428571429,0.1638857211385452,0.2281105922801149
1828,90.0,85.0,116.0,86.0,87.0,90.0,89.0,78.0,101.0,65.0,101.0,117.0,77.0,78.0,446.0,328.0,489.0,342.0,572.0,405.0,1349.0,561.0,507.0,520.0,506.0,290.0,709.0,356.0,243.0,373.0,256.0,485.0,315.0,1260.0,483.0,406.0,455.0,405.0,173.0,632.0,0.0816000029444694,0.072000004351139,0.0912000015377998,0.263999998569488,0.27360001206398,0.283200025558471,0.072000004351139,0.0864000022411346,0.0912000015377998,0.316800028085708,0.0576000027358531,0.0912000015377998,0.259200006723403,0.124800004065036,0.25806450843811,0.225806444883346,0.25806450843811,0.225806444883346,0.322580635547637,0.25806450843811,0.193548381328582,0.193548381328582,0.25806450843811,0.290322571992874,0.25806450843811,0.225806444883346,0.290322571992874,0.354838699102401,90.0,0.1546285783073729,0.25806450843810985
185,114.0,93.0,82.0,86.0,112.0,82.0,127.0,99.0,71.0,72.0,88.0,116.0,91.0,70.0,888.0,751.0,561.0,368.0,562.0,348.0,529.0,1529.0,490.0,399.0,470.0,270.0,481.0,774.0,658.0,479.0,282.0,450.0,266.0,402.0,1430.0,419.0,327.0,382.0,154.0,390.0,0.249600008130073,0.0768000036478042,0.0864000022411346,0.0864000022411346,0.0864000022411346,0.072000004351139,0.0912000015377998,0.0864000022411346,0.187200009822845,0.0768000036478042,0.129600003361701,0.0816000029444694,0.0768000036478042,0.096000000834465,0.193548381328582,0.161290317773818,0.193548381328582,0.25806450843811,0.225806444883346,0.225806444883346,0.290322571992874,0.290322571992874,0.38709676265716497,0.25806450843811,0.51612901687622,0.25806450843811,0.290322571992874,0.290322571992874,93.07142857142857,0.10594286077788882,0.27419354021549175
2152,112.0,115.0,116.0,110.0,87.0,79.0,99.0,80.0,108.0,112.0,127.0,86.0,98.0,95.0,429.0,251.0,263.0,766.0,490.0,216.0,466.0,642.0,256.0,238.0,242.0,271.0,527.0,317.0,136.0,147.0,656.0,403.0,137.0,367.0,562.0,148.0,126.0,115.0,185.0,429.0,0.129600003361701,0.667200028896331,0.878400027751922,0.302400022745132,0.129600003361701,0.168000012636184,0.268800020217895,0.537600040435791,0.177600011229515,0.302400022745132,0.302400022745132,0.134400010108947,0.168000012636184,0.398400008678436,0.290322571992874,0.483870953321456,0.612903237342834,0.548387050628662,0.25806450843811,0.25806450843811,0.483870953321456,0.290322571992874,0.322580635547637,0.580645143985748,0.51612901687622,0.354838699102401,0.322580635547637,0.419354826211929,101.71428571428571,0.32605716053928596,0.41013823662485344
2892,61.0,83.0,89.0,45.0,92.0,72.0,61.0,87.0,63.0,86.0,82.0,120.0,74.0,66.0,477.0,378.0,556.0,1926.0,640.0,419.0,1691.0,408.0,1358.0,404.0,1216.0,373.0,1823.0,416.0,295.0,467.0,1881.0,548.0,347.0,1630.0,321.0,1295.0,318.0,1134.0,253.0,1749.0,0.0912000015377998,0.0672000050544738,0.283200025558471,0.110400006175041,0.105600006878376,0.0912000015377998,0.0912000015377998,0.10080000758171,0.0912000015377998,0.105600006878376,0.0864000022411346,0.105600006878376,0.350400030612945,0.0912000015377998,0.193548381328582,0.161290317773818,0.225806444883346,0.25806450843811,0.25806450843811,0.25806450843811,0.161290317773818,0.225806444883346,0.225806444883346,0.225806444883346,0.193548381328582,0.225806444883346,0.225806444883346,0.161290317773818,77.21428571428571,0.12651429325342162,0.21428570789950174
374,115.0,85.0,111.0,129.0,124.0,76.0,126.0,98.0,95.0,115.0,185.0,99.0,125.0,127.0,507.0,407.0,376.0,1153.0,1230.0,354.0,531.0,558.0,284.0,251.0,256.0,248.0,545.0,392.0,322.0,265.0,1024.0,1106.0,278.0,405.0,460.0,189.0,136.0,71.0,149.0,420.0,0.201600015163421,0.158400014042854,0.259200006723403,0.129600003361701,0.168000012636184,0.120000004768371,0.153600007295608,0.19200000166893,0.153600007295608,0.134400010108947,0.508800029754638,0.729600012302398,0.110400006175041,0.777600049972534,0.129032254219055,0.290322571992874,0.354838699102401,0.25806450843811,0.290322571992874,0.225806444883346,0.322580635547637,0.38709676265716497,0.322580635547637,0.225806444883346,0.25806450843811,0.290322571992874,0.25806450843811,0.419354826211929,115.0,0.2712000129478313,0.2880184245961049
2184,127.0,93.0,125.0,62.0,73.0,73.0,105.0,78.0,76.0,110.0,97.0,93.0,106.0,91.0,281.0,262.0,220.0,420.0,418.0,337.0,448.0,501.0,299.0,248.0,297.0,251.0,537.0,154.0,169.0,95.0,358.0,345.0,264.0,343.0,423.0,223.0,138.0,200.0,158.0,431.0,0.153600007295608,0.527999997138977,0.686400055885314,0.10080000758171,0.105600006878376,0.0672000050544738,0.201600015163421,0.0672000050544738,0.072000004351139,0.124800004065036,0.072000004351139,0.0624000020325183,0.556800007820129,0.240000009536743,0.38709676265716497,0.38709676265716497,0.354838699102401,0.25806450843811,0.225806444883346,0.193548381328582,0.354838699102401,0.161290317773818,0.193548381328582,0.290322571992874,0.193548381328582,0.193548381328582,0.354838699102401,0.451612889766693,93.5,0.2170285808720756,0.28571427719933584
1188,73.0,117.0,73.0,52.0,68.0,47.0,69.0,43.0,54.0,19.0,63.0,70.0,46.0,51.0,309.0,369.0,984.0,1292.0,511.0,627.0,804.0,368.0,1656.0,709.0,614.0,298.0,639.0,236.0,252.0,911.0,1240.0,443.0,580.0,735.0,325.0,1602.0,690.0,551.0,228.0,593.0,0.072000004351139,0.0912000015377998,0.441600024700164,0.177600011229515,0.0864000022411346,0.0864000022411346,0.105600006878376,0.0864000022411346,0.0864000022411346,0.096000000834465,0.0336000025272369,0.129600003361701,0.110400006175041,0.105600006878376,0.25806450843811,0.193548381328582,0.25806450843811,0.354838699102401,0.25806450843811,0.193548381328582,0.25806450843811,0.193548381328582,0.225806444883346,0.225806444883346,0.129032254219055,0.225806444883346,0.290322571992874,0.225806444883346,60.357142857142854,0.12205714838845373,0.23502303447042144
177,98.0,106.0,75.0,88.0,71.0,99.0,107.0,78.0,83.0,108.0,116.0,74.0,83.0,70.0,703.0,1108.0,521.0,1387.0,539.0,325.0,486.0,406.0,905.0,400.0,514.0,245.0,577.0,605.0,1002.0,446.0,1299.0,468.0,226.0,379.0,328.0,822.0,292.0,398.0,171.0,494.0,0.0816000029444694,0.0768000036478042,0.072000004351139,0.59520000219345,0.244800016283988,0.0816000029444694,0.10080000758171,0.0768000036478042,0.072000004351139,0.182400003075599,0.240000009536743,0.225600004196167,0.072000004351139,0.096000000834465,0.25806450843811,0.225806444883346,0.225806444883346,0.903225779533386,0.709677398204803,0.193548381328582,0.290322571992874,0.25806450843811,0.25806450843811,0.25806450843811,0.290322571992874,0.225806444883346,0.290322571992874,0.290322571992874,89.71428571428571,0.15840000499572046,0.33410137253148176
1189,62.0,73.0,63.0,54.0,60.0,54.0,77.0,60.0,63.0,69.0,71.0,47.0,57.0,51.0,2253.0,278.0,521.0,3192.0,473.0,894.0,442.0,501.0,1255.0,396.0,681.0,224.0,546.0,2191.0,205.0,458.0,3138.0,413.0,840.0,365.0,441.0,1192.0,327.0,610.0,177.0,489.0,0.0864000022411346,0.096000000834465,0.110400006175041,0.115200005471706,0.0912000015377998,0.110400006175041,0.0864000022411346,0.187200009822845,0.105600006878376,0.0768000036478042,0.110400006175041,0.10080000758171,0.0576000027358531,0.139200001955032,0.225806444883346,0.225806444883346,0.225806444883346,0.25806450843811,0.25806450843811,0.290322571992874,0.290322571992874,0.25806450843811,0.290322571992874,0.25806450843811,0.25806450843811,0.25806450843811,0.161290317773818,0.322580635547637,61.5,0.10525714739092738,0.2557603610413411
486,89.0,85.0,92.0,83.0,115.0,79.0,99.0,79.0,109.0,116.0,111.0,108.0,115.0,73.0,455.0,282.0,217.0,294.0,473.0,323.0,358.0,378.0,431.0,310.0,391.0,238.0,374.0,366.0,197.0,125.0,211.0,358.0,244.0,259.0,299.0,322.0,194.0,280.0,130.0,259.0,0.163200005888938,0.206400007009506,0.62880003452301,0.172800004482269,0.720000028610229,0.244800016283988,0.302400022745132,0.216000005602836,0.163200005888938,0.816000044345855,0.513600051403045,0.163200005888938,0.10080000758171,0.806400060653686,0.38709676265716497,0.419354826211929,0.483870953321456,0.354838699102401,0.354838699102401,0.354838699102401,0.548387050628662,0.354838699102401,0.290322571992874,0.451612889766693,0.25806450843811,0.354838699102401,0.225806444883346,0.645161271095275,96.64285714285714,0.37268573577914854,0.3917050553219653
1193,73.0,72.0,73.0,80.0,60.0,91.0,62.0,60.0,67.0,46.0,46.0,71.0,48.0,68.0,463.0,286.0,411.0,1465.0,575.0,369.0,439.0,521.0,608.0,469.0,670.0,288.0,849.0,390.0,214.0,338.0,1385.0,515.0,278.0,377.0,461.0,541.0,423.0,624.0,217.0,801.0,0.10080000758171,0.0864000022411346,0.153600007295608,0.124800004065036,0.0864000022411346,0.072000004351139,0.254400014877319,0.0912000015377998,0.096000000834465,0.105600006878376,0.0864000022411346,0.0912000015377998,0.0768000036478042,0.10080000758171,0.25806450843811,0.290322571992874,0.290322571992874,0.322580635547637,0.225806444883346,0.25806450843811,0.419354826211929,0.225806444883346,0.290322571992874,0.225806444883346,0.225806444883346,0.25806450843811,0.225806444883346,0.225806444883346,65.5,0.10902857620801219,0.2672810980251853
2043,142.0,109.0,119.0,104.0,117.0,100.0,116.0,106.0,113.0,119.0,115.0,147.0,150.0,136.0,738.0,453.0,506.0,916.0,781.0,450.0,1007.0,619.0,1116.0,672.0,709.0,711.0,894.0,596.0,344.0,387.0,812.0,664.0,350.0,891.0,513.0,1003.0,553.0,594.0,564.0,744.0,0.182400003075599,0.45600003004074,0.580800056457519,0.566400051116943,0.177600011229515,0.619200050830841,0.43680003285408,0.201600015163421,0.19200000166893,0.571200013160705,0.643200039863586,0.206400007009506,0.412800014019012,0.897600054740905,0.38709676265716497,0.290322571992874,0.290322571992874,0.290322571992874,0.290322571992874,0.354838699102401,0.290322571992874,0.322580635547637,0.354838699102401,0.354838699102401,0.38709676265716497,0.419354826211929,0.322580635547637,0.580645143985748,120.92857142857143,0.4388571700879503,0.35253455170563247
83,111.0,89.0,100.0,92.0,78.0,116.0,103.0,88.0,92.0,81.0,69.0,82.0,64.0,69.0,426.0,407.0,234.0,408.0,851.0,335.0,380.0,467.0,372.0,144.0,130.0,218.0,417.0,315.0,318.0,134.0,316.0,773.0,219.0,277.0,379.0,280.0,63.0,61.0,136.0,353.0,0.115200005471706,0.105600006878376,0.10080000758171,0.134400010108947,0.302400022745132,0.0912000015377998,0.148800000548362,0.124800004065036,0.129600003361701,0.139200001955032,0.254400014877319,0.0864000022411346,0.115200005471706,0.0768000036478042,0.290322571992874,0.290322571992874,0.290322571992874,0.290322571992874,0.290322571992874,0.25806450843811,0.322580635547637,0.25806450843811,0.322580635547637,0.322580635547637,0.25806450843811,0.193548381328582,0.290322571992874,0.25806450843811,88.14285714285714,0.13748572074941182,0.2811059824057983
2068,128.0,117.0,112.0,91.0,134.0,109.0,135.0,109.0,135.0,142.0,111.0,180.0,134.0,111.0,697.0,594.0,620.0,573.0,741.0,511.0,613.0,729.0,1009.0,657.0,837.0,522.0,541.0,569.0,477.0,508.0,482.0,607.0,402.0,478.0,620.0,874.0,515.0,726.0,342.0,407.0,0.153600007295608,0.652800023555755,0.662400007247924,0.196800008416175,0.388800024986267,0.158400014042854,0.172800004482269,0.604800045490264,0.158400014042854,0.907200038433075,0.441600024700164,0.172800004482269,0.134400010108947,0.27360001206398,0.354838699102401,0.290322571992874,0.51612901687622,0.38709676265716497,0.290322571992874,0.25806450843811,0.322580635547637,0.322580635547637,0.322580635547637,0.483870953321456,0.225806444883346,0.322580635547637,0.225806444883346,0.51612901687622,124.85714285714286,0.36274287423917173,0.3456221095153257
2638,100.0,99.0,122.0,74.0,105.0,81.0,70.0,104.0,90.0,111.0,92.0,134.0,111.0,79.0,789.0,872.0,819.0,834.0,718.0,613.0,534.0,645.0,2197.0,616.0,549.0,357.0,506.0,689.0,773.0,697.0,760.0,613.0,532.0,464.0,541.0,2107.0,505.0,457.0,223.0,395.0,0.0816000029444694,0.124800004065036,0.0816000029444694,0.29280000925064,0.0816000029444694,0.0816000029444694,0.134400010108947,0.0768000036478042,0.0864000022411346,0.321600019931793,0.0912000015377998,0.288000017404556,0.0864000022411346,0.115200005471706,0.129032254219055,0.322580635547637,0.25806450843811,0.161290317773818,0.225806444883346,0.25806450843811,0.451612889766693,0.225806444883346,0.290322571992874,0.322580635547637,0.290322571992874,0.290322571992874,0.25806450843811,0.354838699102401,98.0,0.13885714911988778,0.2741935402154918
798,74.0,45.0,56.0,50.0,52.0,55.0,69.0,70.0,64.0,53.0,82.0,55.0,75.0,52.0,524.0,364.0,489.0,314.0,516.0,339.0,415.0,444.0,577.0,432.0,650.0,270.0,848.0,450.0,319.0,433.0,264.0,464.0,284.0,346.0,374.0,513.0,379.0,568.0,215.0,773.0,0.153600007295608,0.177600011229515,0.153600007295608,0.263999998569488,0.120000004768371,0.110400006175041,0.115200005471706,0.124800004065036,0.139200001955032,0.177600011229515,0.115200005471706,0.340800017118454,0.115200005471706,0.158400014042854,0.322580635547637,0.38709676265716497,0.322580635547637,0.322580635547637,0.25806450843811,0.129032254219055,0.193548381328582,0.25806450843811,0.25806450843811,0.290322571992874,0.322580635547637,0.25806450843811,0.25806450843811,0.354838699102401,60.857142857142854,0.16182857858283142,0.2811059824057982
2728,86.0,84.0,119.0,83.0,80.0,72.0,88.0,78.0,98.0,65.0,92.0,82.0,75.0,89.0,379.0,273.0,355.0,358.0,546.0,531.0,389.0,400.0,383.0,338.0,504.0,251.0,427.0,293.0,189.0,236.0,275.0,466.0,459.0,301.0,322.0,285.0,273.0,412.0,169.0,352.0,0.168000012636184,0.0864000022411346,0.259200006723403,0.321600019931793,0.297600001096725,0.105600006878376,0.096000000834465,0.105600006878376,0.10080000758171,0.307200014591217,0.0768000036478042,0.259200006723403,0.115200005471706,0.345600008964538,0.225806444883346,0.193548381328582,0.290322571992874,0.322580635547637,0.25806450843811,0.25806450843811,0.290322571992874,0.161290317773818,0.25806450843811,0.129032254219055,0.161290317773818,0.225806444883346,0.225806444883346,0.25806450843811,85.07142857142857,0.1889142931572025,0.2327188870736526
472,118.0,109.0,87.0,92.0,108.0,81.0,126.0,96.0,83.0,116.0,117.0,101.0,71.0,85.0,510.0,391.0,406.0,405.0,554.0,626.0,486.0,597.0,2390.0,329.0,319.0,244.0,367.0,392.0,282.0,319.0,313.0,446.0,545.0,360.0,501.0,2307.0,213.0,202.0,143.0,296.0,0.427200019359588,0.153600007295608,0.643200039863586,0.46560001373291,0.590400040149688,0.211200013756752,0.283200025558471,0.201600015163421,0.129600003361701,0.182400003075599,0.139200001955032,0.177600011229515,0.19200000166893,0.278400003910064,0.322580635547637,0.322580635547637,0.548387050628662,0.354838699102401,0.354838699102401,0.354838699102401,0.483870953321456,0.38709676265716497,0.25806450843811,0.354838699102401,0.290322571992874,0.322580635547637,0.354838699102401,0.419354826211929,99.28571428571429,0.29108572857720466,0.366359433957508
16,166.0,87.0,162.0,109.0,43.0,92.0,107.0,90.0,93.0,155.0,117.0,159.0,145.0,91.0,450.0,423.0,453.0,398.0,517.0,391.0,466.0,387.0,475.0,358.0,814.0,402.0,490.0,284.0,336.0,291.0,289.0,474.0,299.0,359.0,297.0,382.0,203.0,697.0,243.0,345.0,0.499200016260147,0.950400054454803,0.182400003075599,0.120000004768371,0.163200005888938,0.052800003439188,0.201600015163421,0.35520002245903,0.124800004065036,0.259200006723403,0.590400040149688,0.110400006175041,0.124800004065036,0.302400022745132,0.290322571992874,0.451612889766693,0.322580635547637,0.25806450843811,0.290322571992874,0.25806450843811,0.354838699102401,0.322580635547637,0.354838699102401,0.38709676265716497,0.322580635547637,0.25806450843811,0.290322571992874,0.483870953321456,115.42857142857143,0.2883428721023452,0.3317972251347128
1708,104.0,109.0,79.0,72.0,85.0,96.0,99.0,72.0,68.0,90.0,79.0,90.0,84.0,70.0,1465.0,293.0,306.0,830.0,529.0,535.0,2712.0,1299.0,700.0,802.0,530.0,222.0,393.0,1361.0,184.0,227.0,758.0,444.0,439.0,2613.0,1227.0,632.0,712.0,451.0,132.0,309.0,0.115200005471706,0.379200011491775,0.403200030326843,0.43680003285408,0.19200000166893,0.124800004065036,0.177600011229515,0.144000008702278,0.196800008416175,0.244800016283988,0.350400030612945,0.177600011229515,0.163200005888938,0.259200006723403,0.225806444883346,0.322580635547637,0.290322571992874,0.290322571992874,0.290322571992874,0.193548381328582,0.290322571992874,0.25806450843811,0.322580635547637,0.354838699102401,0.25806450843811,0.322580635547637,0.290322571992874,0.419354826211929,85.5,0.24034287035465196,0.29493086678641134
